 

stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
DAV    19830808              1      19.0      11.0         0       0.0
DAV    19830809              0      20.7      13.8         0       0.8
DAV    19830810              0      15.8      12.8         0       2.2
DAV    19830811              0      12.7      10.5         0       2.4
DAV    19830812              0      12.9      10.4         0       0.4
DAV    19830813              0      13.7       9.6         0       0.5
DAV    19830814              0      17.2       9.9         0       0.0
DAV    19830815              1      19.3      12.7         0       0.0
DAV    19830816              0      20.8      14.5         0       3.8
DAV    19830817              0      16.1      11.1         0       4.4
DAV    19830818              0      18.8      12.4         0       0.0
DAV    19830819              0      19.6      13.2         0       1.0
DAV    19830820              0      19.1      11.8         0       3.2
DAV    19830821              0      19.2      13.0         0      11.9
DAV    19830822              0      17.1      12.7         0       0.0
DAV    19830823              0      20.2      13.1         0       5.0
DAV    19830824              0      15.2      10.1         0       7.8
DAV    19830825              0      14.8      11.4         0       0.2
DAV    19830826              0      18.1      12.8         0       0.0
DAV    19830827              0      20.5      14.0         0       0.0
DAV    19830828              0      20.7      14.8         0       0.8
DAV    19830829              0      14.7      12.0         0       2.8
DAV    19830830              0      18.1      13.1         0       0.0
DAV    19830831              0      19.5      13.3         0       2.3
DAV    19830901              0      19.7      13.6         0      37.7
DAV    19830902              0      14.0      10.0         0       5.0
DAV    19830903              0       9.1       7.1         0       9.3
DAV    19830904              0      10.8       6.2         0       0.2
DAV    19830905              0      14.8      10.5         0      15.0
DAV    19830906              0      13.8      10.7         0      11.4
DAV    19830907              0      10.7       7.4         0       0.1
DAV    19830908              1      16.8       8.7         0       0.0
DAV    19830909              0      18.6      12.5         0       0.0
DAV    19830910              0      18.0      12.4         0      27.7
DAV    19830911              0       7.6       3.4         0      12.2
DAV    19830912              0       5.4       2.5         0       0.6
DAV    19830913              1      11.7       5.0         0       0.0
DAV    19830914              0      17.9      10.5         0       0.0
DAV    19830915              0      18.6      11.6         0       0.2
DAV    19830916              0      11.4       5.4         0      28.0
DAV    19830917              0       6.0       2.2         0       2.1
DAV    19830918              0      11.1       5.1         0       0.0
DAV    19830919              1      17.8       9.2         0       0.0
DAV    19830920              0      11.6       7.0         0       0.0
DAV    19830921              0      16.4       9.7         0       0.0
DAV    19830922              1      15.7      10.3         0       0.0
DAV    19830923              0      19.6      10.6         0       0.0
DAV    19830924              1      20.4      12.1         0       3.8
DAV    19830925              0      15.3      10.4         0       0.2
DAV    19830926              1      15.4       9.0         0       0.0
DAV    19830927              1      19.6      10.9         0       0.0
DAV    19830928              1      19.7      11.6         0       0.0
DAV    19830929              0      18.7      10.9         0       0.0
DAV    19830930              0      14.9       9.5         0       0.2
DAV    19831001              0      14.0       8.7         0       0.0
DAV    19831002              0      12.2       7.9         0       0.0
DAV    19831003              0      16.8       9.5         0       0.0
DAV    19831004              0      21.0      11.4         0       0.0
DAV    19831005              1      16.0       9.0         0       0.0
DAV    19831006              0      10.6       7.1         0       1.0
DAV    19831007              1      12.9       7.2         0       0.0
DAV    19831008              0      11.9       6.6         0       0.0
DAV    19831009              0       5.7       4.5         0      14.0
DAV    19831010              0      16.9       8.9         0       0.0
DAV    19831011              0       7.7       4.4         1      14.3
