stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
BER    19760125              0      -0.2      -2.5         1       0.1
BER    19760126              0      -1.9      -3.0         0       0.1
BER    19760127              0      -2.2      -4.6         6       1.8
BER    19760128              0      -2.8      -4.2         0       0.5
BER    19760129              0      -7.2      -9.9         0       0.0
BER    19760130              0      -5.1      -8.5         0       0.0
BER    19760131              0      -1.7      -5.2         0       0.0
BER    19760201              0      -3.0      -6.3         0       0.0
BER    19760202              0      -1.3      -3.3         0       0.0
BER    19760203              0       1.7      -1.1         0       0.0
BER    19760204              0       1.0      -0.8         3       7.6
BER    19760205              0      -0.2      -0.8         0       0.0
BER    19760206              0      -0.6      -1.6         0       0.0
BER    19760207              0      -0.7      -1.6         0       0.0
BER    19760208              0       1.2      -1.8         2       4.0
BER    19760209              0       2.3       1.1         0       1.2
BER    19760210              0       4.2       2.4         0       2.6
BER    19760211              0       5.3       3.2         2       3.5
BER    19760212              0       3.0       0.8         6       3.8
BER    19760213              0       2.9       1.5         0       6.9
BER    19760214              0       2.6       1.5         0       0.2
BER    19760215              0       0.3      -0.5         0       0.0
BER    19760216              0      -0.1      -0.8         0       0.0
BER    19760217              0       3.1       0.1         0       0.0
BER    19760218              0       5.1       1.5         0       0.0
BER    19760219              0       5.1       1.0         0       0.0
BER    19760220              0       8.4       3.5         0       0.0
BER    19760221              0       9.6       3.0         0       0.0
BER    19760222              0       8.2       4.1         0       0.6
