 

stn    time           tre200dx
RAG    19560625           17.3
RAG    19560626           18.2
RAG    19560627           21.3
RAG    19560628           21.0
RAG    19560629           19.4
RAG    19560630           23.8
RAG    19560701           25.0
RAG    19560702           22.9
RAG    19560703           17.2
RAG    19560704           23.5
RAG    19560705           27.0
RAG    19560706           26.2
RAG    19560707           26.2
RAG    19560708           28.8
RAG    19560709           31.7
RAG    19560710           25.3
RAG    19560711           17.0
RAG    19560712           19.2
RAG    19560713           25.8
RAG    19560714           23.0
RAG    19560715           20.0
RAG    19560716           19.5
RAG    19560717           19.9
RAG    19560718           24.0
RAG    19560719           22.1
RAG    19560720           16.5
RAG    19560721           18.5
RAG    19560722           21.8
RAG    19560723           21.8
RAG    19560724           22.8
RAG    19560725           23.7
RAG    19560726           26.2
RAG    19560727           27.0
RAG    19560728           25.0
RAG    19560729           29.2
RAG    19560730           18.0
RAG    19560731           21.3
RAG    19560801           21.5
RAG    19560802           21.9
RAG    19560803           18.1
RAG    19560804           18.7
RAG    19560805           18.0
RAG    19560806           24.7
RAG    19560807           17.6
RAG    19560808           21.5
RAG    19560809           25.9
RAG    19560810           28.2
RAG    19560811           19.5
RAG    19560812           18.6
RAG    19560813           22.8
RAG    19560814           20.7
RAG    19560815           21.8
RAG    19560816           24.2
RAG    19560817           26.0
RAG    19560818           23.8
RAG    19560819           20.7
RAG    19560820           20.7
RAG    19560821           18.8
RAG    19560822           18.4
RAG    19560823           16.1
RAG    19560824           16.7
RAG    19560825           22.3
RAG    19560826           19.1
RAG    19560827           25.5
RAG    19560828           15.3
RAG    19560829           14.4
RAG    19560830           16.5
RAG    19560831           20.0
RAG    19560901           24.8
RAG    19560902           25.5
RAG    19560903           18.8
RAG    19560904           18.0
RAG    19560905           22.4
RAG    19560906           21.3
RAG    19560907           19.7
RAG    19560908           21.3
RAG    19560909           26.2
RAG    19560910           27.3
RAG    19560911           20.8
RAG    19560912           16.6
RAG    19560913           15.7
RAG    19560914           18.5
RAG    19560915           19.2
RAG    19560916           23.3
RAG    19560917           21.2
RAG    19560918           17.1
RAG    19560919           16.3
RAG    19560920           21.4
RAG    19560921           21.4
RAG    19560922           23.0
RAG    19560923           25.5
RAG    19560924           26.8
RAG    19560925           23.4
RAG    19560926           20.2
RAG    19560927           13.8
RAG    19560928           19.7
RAG    19560929           20.1
RAG    19560930           20.9
RAG    19561001           24.4
RAG    19561002           24.2
RAG    19561003           20.4
RAG    19561004           13.2
RAG    19561005           14.4
RAG    19561006            5.3
RAG    19561007            6.1
RAG    19561008            8.3
RAG    19561009            9.7
RAG    19561010           11.4
RAG    19561011           12.8
RAG    19561012           14.1
RAG    19561013           16.8
RAG    19561014           17.5
RAG    19561015           13.8
RAG    19561016           13.8
RAG    19561017           16.9
RAG    19561018           13.3
RAG    19561019           15.3
RAG    19561020           16.3
RAG    19561021           16.2
RAG    19561022           14.8
RAG    19561023           15.2
RAG    19561024           15.5
RAG    19561025           14.5
RAG    19561026            8.4
RAG    19561027            6.2
RAG    19561028            4.2
RAG    19561029            6.2
RAG    19561030            5.6
RAG    19561031            7.8
RAG    19561101            9.8
RAG    19561102            2.8
RAG    19561103            3.7
RAG    19561104            5.5
RAG    19561105            5.7
RAG    19561106            5.0
RAG    19561107           10.2
RAG    19561108           12.3
RAG    19561109            7.8
RAG    19561110            9.2
RAG    19561111           13.1
RAG    19561112           10.2
RAG    19561113            7.2
RAG    19561114            4.5
RAG    19561115            3.2
RAG    19561116            6.0
RAG    19561117            6.0
RAG    19561118            7.5
RAG    19561119            2.8
RAG    19561120            3.7
RAG    19561121            1.4
RAG    19561122           -0.7
RAG    19561123           -1.4
RAG    19561124            0.0
RAG    19561125            2.7
RAG    19561126            1.7
RAG    19561127            6.5
RAG    19561128            6.8
RAG    19561129            2.6
RAG    19561130            1.4
RAG    19561201            0.3
RAG    19561202            0.2
RAG    19561203            1.2
RAG    19561204            6.1
RAG    19561205            6.0
RAG    19561206            4.4
RAG    19561207            7.4
RAG    19561208            5.9
RAG    19561209            7.4
RAG    19561210            1.2
RAG    19561211            4.8
RAG    19561212            5.8
RAG    19561213            8.6
RAG    19561214            7.5
RAG    19561215            8.6
RAG    19561216           13.3
RAG    19561217            9.3
RAG    19561218            5.8
RAG    19561219            4.5
RAG    19561220            1.6
RAG    19561221            3.6
RAG    19561222            1.9
RAG    19561223            0.3
RAG    19561224           -2.7
RAG    19561225           -4.2
RAG    19561226           -2.2
RAG    19561227            0.8
RAG    19561228            3.0
RAG    19561229            4.1
RAG    19561230            8.3
RAG    19561231            9.2
RAG    19570101           14.0
RAG    19570102            1.8
RAG    19570103            3.2
RAG    19570104            3.8
RAG    19570105            7.2
RAG    19570106           10.0
RAG    19570107            9.6
RAG    19570108            5.8
RAG    19570109            7.9
RAG    19570110            5.5
RAG    19570111            1.2
RAG    19570112            1.1
RAG    19570113            0.8
RAG    19570114           -0.3
RAG    19570115           -1.2
RAG    19570116           -3.6
RAG    19570117           -6.3
RAG    19570118           -8.4
RAG    19570119           -8.7
RAG    19570120           -7.8
RAG    19570121           -5.4
RAG    19570122            3.1
RAG    19570123            3.8
RAG    19570124            0.9
RAG    19570125            1.1
RAG    19570126            2.1
RAG    19570127            5.4
RAG    19570128            6.0
RAG    19570129            6.6
RAG    19570130            7.5
RAG    19570131            7.5
RAG    19570201            9.1
RAG    19570202           12.4
RAG    19570203           14.4
RAG    19570204           12.2
RAG    19570205           15.2
RAG    19570206           13.2
RAG    19570207           12.4
RAG    19570208           13.7
RAG    19570209           11.5
RAG    19570210            9.6
RAG    19570211            8.8
RAG    19570212            8.3
RAG    19570213           10.8
RAG    19570214            8.8
RAG    19570215           10.2
RAG    19570216            7.2
RAG    19570217            8.2
RAG    19570218            7.7
RAG    19570219            6.7
RAG    19570220           10.9
RAG    19570221            5.1
RAG    19570222            5.9
RAG    19570223            9.7
RAG    19570224            7.7
RAG    19570225           15.8
RAG    19570226           10.6
RAG    19570227            6.0
RAG    19570228            5.3
RAG    19570301            5.0
RAG    19570302            6.3
RAG    19570303            9.7
RAG    19570304           13.7
RAG    19570305           14.8
RAG    19570306           16.9
RAG    19570307           12.5
RAG    19570308           10.3
RAG    19570309            8.2
RAG    19570310           15.3
RAG    19570311           13.8
RAG    19570312           16.9
RAG    19570313           17.4
RAG    19570314           18.4
RAG    19570315           16.2
RAG    19570316           18.3
RAG    19570317           16.6
RAG    19570318           12.8
RAG    19570319           19.2
RAG    19570320           21.4
RAG    19570321           16.6
RAG    19570322           17.3
RAG    19570323           20.2
RAG    19570324           15.0
RAG    19570325           14.2
RAG    19570326           16.7
RAG    19570327           17.1
RAG    19570328           16.6
RAG    19570329           10.3
RAG    19570330           12.2
RAG    19570331            9.6
RAG    19570401           10.7
RAG    19570402           10.4
RAG    19570403            9.2
RAG    19570404           15.3
RAG    19570405           20.8
RAG    19570406           14.2
RAG    19570407            9.7
RAG    19570408            5.3
RAG    19570409           11.2
RAG    19570410           11.2
RAG    19570411            8.7
RAG    19570412            5.5
RAG    19570413            6.3
RAG    19570414            6.7
