 

stn    time           tre200dx  tre200d0  hns000d0  rre150d0
GEO    19560628           26.2      21.2         0       0.0
GEO    19560629           25.7      21.2         0       0.0
GEO    19560630           28.8      21.0         0       0.5
GEO    19560701           24.2      19.0         0       4.5
GEO    19560702           19.7      15.7         0      17.0
GEO    19560703           27.8      18.4         0       0.0
GEO    19560704           24.8      19.8         0       0.0
GEO    19560705           28.8      24.0         0       0.0
GEO    19560706           27.4      24.2         0       0.0
GEO    19560707           27.4      22.6         0       0.0
GEO    19560708           29.2      21.9         0       2.8
GEO    19560709           26.6      22.5         0       0.0
GEO    19560710           24.8      19.5         0       9.4
GEO    19560711           18.6      14.7         0       0.0
GEO    19560712           20.0      17.5         0       0.0
GEO    19560713           22.0      19.6         0      10.7
GEO    19560714           21.1      17.5         0       0.8
GEO    19560715           22.9      18.2         0       0.2
GEO    19560716           21.4      16.8         0       9.7
GEO    19560717           24.2      20.5         0       0.0
GEO    19560718           21.6      19.5         0       2.3
GEO    19560719           19.5      16.7         0       6.1
GEO    19560720           20.8      15.9         0       9.2
GEO    19560721           20.0      15.8         0       0.1
GEO    19560722           22.6      18.3         0       0.0
GEO    19560723           23.8      19.2         0       0.0
GEO    19560724           23.8      19.2         0       0.0
GEO    19560725           25.3      20.5         0       0.0
GEO    19560726           26.2      22.4         0       0.0
GEO    19560727           29.2      22.5         0       2.4
GEO    19560728           29.4      23.4         0       0.0
GEO    19560729           29.4      23.0         0       5.3
GEO    19560730           22.2      17.7         0       0.0
GEO    19560731           21.6      17.0         0       0.0
GEO    19560801           24.7      19.2         0       0.3
GEO    19560802           24.2      19.7         0       0.1
GEO    19560803           20.8      17.0         0       0.9
GEO    19560804           20.4      15.5         0       0.2
GEO    19560805           22.0      17.1         0       0.5
GEO    19560806           18.4      15.3         0       7.5
GEO    19560807           17.9      15.7         0      11.9
GEO    19560808           21.4      18.1         0       0.0
GEO    19560809           24.2      19.8         0       0.0
GEO    19560810           30.0      20.2         0      11.7
GEO    19560811           20.4      17.7         0       0.5
GEO    19560812           22.0      16.1         0       0.0
GEO    19560813           26.2      20.0         0       0.0
GEO    19560814           21.8      18.3         0      23.7
GEO    19560815           21.9      17.8         0       0.0
GEO    19560816           25.8      19.1         0       0.0
GEO    19560817           28.8      22.8         0       0.7
GEO    19560818           27.8      21.7         0      11.3
GEO    19560819           25.2      19.1         0       0.0
GEO    19560820           17.9      15.8         0      11.5
GEO    19560821           24.2      18.9         0       0.1
GEO    19560822           21.4      15.5         0       4.5
GEO    19560823           17.9      13.9         0       7.0
GEO    19560824           19.5      14.5         0       1.0
GEO    19560825           20.3      17.6         0       6.4
GEO    19560826           21.4      16.2         0       5.2
GEO    19560827           24.6      16.4         0      23.3
GEO    19560828           20.8      15.9         0       0.1
GEO    19560829           19.9      13.0         0       3.6
GEO    19560830           16.8      12.8         0       0.0
GEO    19560831           17.7      13.8         0      11.8
GEO    19560901           18.8      16.0         0      23.2
GEO    19560902           16.7      14.6         0      51.9
GEO    19560903           19.3      15.1         0       0.1
GEO    19560904           20.5      15.6         0       0.0
GEO    19560905           21.2      16.0         0       0.0
GEO    19560906           20.2      16.0         0       3.5
GEO    19560907           21.7      18.0         0       0.0
GEO    19560908           21.9      17.4         0       0.0
GEO    19560909           20.6      15.9         0       0.7
GEO    19560910           23.5      17.2         0       9.2
GEO    19560911           24.3      19.0         0       0.0
GEO    19560912           22.5      16.8         0       0.0
GEO    19560913           21.2      16.9         0       0.0
GEO    19560914           20.0      16.8         0       0.0
GEO    19560915           19.9      16.5         0       0.0
GEO    19560916           21.5      17.6         0       0.0
GEO    19560917           22.2      17.8         0       0.0
GEO    19560918           18.4      16.1         0       0.0
GEO    19560919           21.7      17.7         0       0.0
GEO    19560920           20.9      16.7         0       0.0
GEO    19560921           21.0      17.2         0       0.0
