 

stn    time           nto002d0
CLA    19461222              0
CLA    19461223              0
CLA    19461224              0
CLA    19461225              0
CLA    19461226              0
CLA    19461227              0
CLA    19461228              0
CLA    19461229              1
CLA    19461230              0
CLA    19461231              0
CLA    19470101              0
CLA    19470102              0
CLA    19470103              0
CLA    19470104              0
CLA    19470105              0
CLA    19470106              0
CLA    19470107              0
CLA    19470108              0
CLA    19470109              0
CLA    19470110              0
CLA    19470111              0
CLA    19470112              0
CLA    19470113              0
CLA    19470114              0
CLA    19470115              0
CLA    19470116              0
CLA    19470117              0
CLA    19470118              1
CLA    19470119              0
CLA    19470120              0
CLA    19470121              0
CLA    19470122              0
CLA    19470123              0
CLA    19470124              1
CLA    19470125              0
CLA    19470126              0
CLA    19470127              0
CLA    19470128              0
CLA    19470129              0
CLA    19470130              0
CLA    19470131              0
CLA    19470201              0
CLA    19470202              0
CLA    19470203              0
CLA    19470204              0
CLA    19470205              0
CLA    19470206              0
CLA    19470207              0
CLA    19470208              0
CLA    19470209              0
CLA    19470210              0
CLA    19470211              0
CLA    19470212              1
CLA    19470213              1
