 

stn    time           hns000d0
LUZ    19530208              0
LUZ    19530209              0
LUZ    19530210              0
LUZ    19530211              0
LUZ    19530212              0
LUZ    19530213              0
LUZ    19530214              0
LUZ    19530215              0
LUZ    19530216              0
LUZ    19530217              0
LUZ    19530218              0
LUZ    19530219              0
LUZ    19530220              0
LUZ    19530221              0
LUZ    19530222              0
LUZ    19530223              0
LUZ    19530224              0
LUZ    19530225              0
LUZ    19530226              0
LUZ    19530227              0
LUZ    19530228              0
LUZ    19530301              0
LUZ    19530302              0
LUZ    19530303              0
LUZ    19530304              0
LUZ    19530305              0
LUZ    19530306              0
LUZ    19530307              0
LUZ    19530308              0
LUZ    19530309              0
LUZ    19530310              0
LUZ    19530311              2
LUZ    19530312              0
LUZ    19530313              1
LUZ    19530314              0
LUZ    19530315              0
LUZ    19530316              0
LUZ    19530317              0
LUZ    19530318              0
LUZ    19530319              0
LUZ    19530320              0
LUZ    19530321              0
LUZ    19530322              0
LUZ    19530323              0
LUZ    19530324              0
LUZ    19530325              0
LUZ    19530326              0
LUZ    19530327              0
LUZ    19530328              0
LUZ    19530329              0
LUZ    19530330              0
LUZ    19530331              0
LUZ    19530401              0
LUZ    19530402              0
LUZ    19530403              0
LUZ    19530404              0
LUZ    19530405              0
LUZ    19530406              0
LUZ    19530407              0
LUZ    19530408              0
LUZ    19530409              0
LUZ    19530410              0
LUZ    19530411              0
LUZ    19530412              0
LUZ    19530413              0
LUZ    19530414              0
LUZ    19530415              0
LUZ    19530416              0
LUZ    19530417              0
LUZ    19530418              0
LUZ    19530419              0
LUZ    19530420              0
LUZ    19530421              0
LUZ    19530422              0
LUZ    19530423              0
LUZ    19530424              0
LUZ    19530425              0
LUZ    19530426              0
LUZ    19530427              0
LUZ    19530428              0
LUZ    19530429              0
LUZ    19530430              0
LUZ    19530501              0
LUZ    19530502              0
LUZ    19530503              0
LUZ    19530504              0
LUZ    19530505              0
LUZ    19530506              0
LUZ    19530507              0
LUZ    19530508              0
LUZ    19530509              0
LUZ    19530510              0
LUZ    19530511              0
LUZ    19530512              0
LUZ    19530513              0
LUZ    19530514              0
LUZ    19530515              0
LUZ    19530516              0
LUZ    19530517              0
LUZ    19530518              0
LUZ    19530519              0
LUZ    19530520              0
LUZ    19530521              0
LUZ    19530522              0
LUZ    19530523              0
LUZ    19530524              0
LUZ    19530525              0
LUZ    19530526              0
LUZ    19530527              0
LUZ    19530528              0
LUZ    19530529              0
LUZ    19530530              0
LUZ    19530531              0
LUZ    19530601              0
LUZ    19530602              0
LUZ    19530603              0
LUZ    19530604              0
LUZ    19530605              0
LUZ    19530606              0
LUZ    19530607              0
LUZ    19530608              0
LUZ    19530609              0
LUZ    19530610              0
LUZ    19530611              0
LUZ    19530612              0
LUZ    19530613              0
LUZ    19530614              0
LUZ    19530615              0
LUZ    19530616              0
LUZ    19530617              0
LUZ    19530618              0
LUZ    19530619              0
LUZ    19530620              0
LUZ    19530621              0
LUZ    19530622              0
LUZ    19530623              0
LUZ    19530624              0
LUZ    19530625              0
LUZ    19530626              0
LUZ    19530627              0
LUZ    19530628              0
LUZ    19530629              0
LUZ    19530630              0
LUZ    19530701              0
LUZ    19530702              0
LUZ    19530703              0
LUZ    19530704              0
LUZ    19530705              0
LUZ    19530706              0
LUZ    19530707              0
LUZ    19530708              0
LUZ    19530709              0
LUZ    19530710              0
LUZ    19530711              0
LUZ    19530712              0
LUZ    19530713              0
LUZ    19530714              0
LUZ    19530715              0
LUZ    19530716              0
LUZ    19530717              0
LUZ    19530718              0
LUZ    19530719              0
LUZ    19530720              0
LUZ    19530721              0
LUZ    19530722              0
LUZ    19530723              0
LUZ    19530724              0
LUZ    19530725              0
LUZ    19530726              0
LUZ    19530727              0
LUZ    19530728              0
LUZ    19530729              0
LUZ    19530730              0
LUZ    19530731              0
LUZ    19530801              0
LUZ    19530802              0
LUZ    19530803              0
LUZ    19530804              0
LUZ    19530805              0
LUZ    19530806              0
LUZ    19530807              0
